foot_length,foot_width,arch_height,instep_height,asymmetry,pressure_points,design_type,fit_success
24.614180809478693,9.901110346808858,6.783771157898636,5.924687606950762,0.7419474251843381,1,2,1
27.799199750866503,10.91907648298777,6.627597331333026,8.676393027208203,1.5443040552316762,4,0,0
26.61459904175322,9.709725455811348,8.102397889419644,6.054493120057269,0.3409250231632841,4,1,1
27.62572423767792,10.267392314071904,6.975675138804209,5.84664948940404,0.7690316274125331,1,0,1
27.259257683847224,10.321697806196013,3.745379547360273,8.137314542364729,0.6939179007551717,2,0,0
24.342009978155854,9.33190954635695,7.577921426584378,7.338552876285914,0.8636141902155545,0,2,1
24.87963791960606,10.992042349536522,4.502909059028381,6.062074423463601,1.5635596518574526,4,0,0
27.494587210246525,9.825040243304592,5.424043092071472,7.216624975404619,0.9683460643268149,0,0,1
27.22074053086693,9.244254840507155,6.3753003093775416,5.9742473163597225,1.5880289005319255,3,1,0
25.958196812071705,10.536509843570403,8.993501234675946,8.100821398422605,1.1529778062797318,0,0,1
26.234654766617563,9.101532018208962,10.664877834008042,8.061370964873134,0.6841388693151107,1,2,1
28.55532979157685,10.028181157369128,6.910084588704274,7.532006198821943,1.619957487366945,0,2,0
24.81685722232834,9.990881003355797,5.725205071919418,7.361661061247016,0.47657934110618316,0,2,1
27.094194762340077,11.085895565831578,6.801758472720826,8.761188124867374,0.448765959599591,0,0,1
25.595614695132213,10.474698232879954,7.3314831388107535,6.9996863273882255,1.0090058481096715,2,1,0
25.56463759354556,9.974973041254856,5.518998561664213,5.818125874579199,0.5216984919241778,2,2,1
28.19755370397438,10.817766299200287,8.692817033868483,7.449473912832307,0.018174069902432644,3,0,0
27.65083269797606,11.390207549017314,6.345106138787103,9.086047049537115,1.296595054597603,1,2,1
27.627019272001277,10.557810306351863,6.746614633637091,5.985240506814148,1.022187642944796,0,2,1
28.61095761430866,10.010352619843381,6.998886378081692,6.638537233306014,0.8910356289863224,0,1,1
26.042007683265517,8.68816376764984,6.632379915921684,7.416446038101452,1.9339370292366307,0,2,1
27.363905942589927,8.934886336924627,7.258410750704418,6.946095150994261,1.1423983679258274,0,1,1
25.379466486813087,9.694775295645332,5.074120220179616,6.017696419622686,1.726863155578769,2,0,0
26.648332704976884,9.390487797840716,5.162547369080954,8.12185785623047,0.27890047241032034,3,2,1
25.739713891264632,9.813028697014554,4.349768650542458,9.320040722017259,1.1384129262588554,4,0,0
26.193991929985437,10.056649924897107,6.659251845930339,7.196131459023907,1.7359592534618058,1,0,1
27.190314050873827,10.52969275435673,7.168404755268171,6.095931710264,1.166211514559796,0,0,1
24.363558633533057,9.929501221940908,6.686659299227829,5.4510394749465245,1.436028356254003,3,2,0
30.18477455137092,10.486501643826202,8.511738650021305,7.257975981221181,0.7440871356244148,4,1,0
23.987965237000594,10.064474414810121,5.99160597175643,8.103877343316258,0.18489903407413322,3,2,0
23.571622774424537,8.024533433646129,7.003112483388769,7.475167746495382,0.9158005902541428,2,0,0
28.316221747000135,9.060664606181245,4.362448685791028,6.997596159081146,0.788958781677715,4,1,0
27.58332538792587,9.855912444278385,5.419350446288399,6.410728348210694,1.7341203647578947,3,0,0
27.24823963410431,8.790305257158892,7.0433066363486665,5.90783636728191,0.4879906047049445,2,1,1
27.25669101852856,10.599928729996204,7.273653166114716,7.8347513263248825,1.9334684550702161,3,2,0
25.97550645430617,11.530750832343697,5.559049578503727,7.913771621385585,1.9162762396089923,3,1,0
24.20549125702834,11.218761851697316,5.892601122212899,5.454270213309266,0.4952632861428774,4,2,0
26.15160911638745,9.786557129069791,3.723189379978786,8.589838978180683,0.696103910954641,2,0,0
24.645676576975777,11.490726136849952,5.464456198790086,7.574071220894002,1.79111148174777,0,1,0
27.9502394668355,10.148667457202112,7.335574745279679,8.399594645145793,1.933244441792215,1,0,1
25.705885236995723,9.66291402888196,6.86280752415985,5.657872251514885,0.8868782056720881,4,1,1
24.349005606414977,9.38659733645906,6.750998582071815,5.634175844584561,0.6419940912817956,2,2,0
25.357228316694012,9.697530313511871,6.07466053077144,6.851030690232703,1.052188026503084,3,1,0
26.825862908551247,9.611823181458771,6.010594737942265,7.502784426895194,1.3755384127314696,2,1,0
24.87255089439205,10.170416222375488,5.0095182907898295,8.796360822926964,0.5469490307499596,1,2,1
24.355559208867138,10.160573981049865,7.048242630303802,7.706078913815132,1.4729463492381456,1,2,0
26.487374422983823,10.003046020153414,6.631459416584085,6.757318723187967,0.10331471422928207,0,2,1
26.489933142217446,10.43693816974635,6.738028271989199,5.973630792334108,0.09858898552883288,0,1,1
24.98611364925774,11.190646274786342,5.210947735998629,8.23000057271915,0.7725754102910904,1,0,1
25.057923388763353,10.949554135441323,2.7699856201931334,6.035294574249285,0.7069463841214412,4,1,0
26.464099874715274,8.515102031550096,7.645729067630544,8.628468554772322,0.6312664307343046,4,1,1
23.10383131700535,7.446078865098045,5.281743815987394,6.715615350393491,0.98203952533782,3,0,0
23.18507245124689,10.934319911239275,4.705836353935319,8.59058207261785,0.6414671646231425,0,2,0
24.563111557495127,8.633121301584579,7.04021836787099,7.678931290059278,0.38451583693618385,3,1,0
25.573105696576306,9.775234598107316,5.411981040121305,6.863004510557542,0.6189390981772018,0,0,1
26.62181513119601,8.82988697394064,7.589904576069933,6.480603628173873,1.94980854562047,1,2,1
28.950712433899103,8.19801956241998,6.9255089243650465,6.65909212265392,0.8222268339896972,4,2,0
27.71531924640404,10.541462728204788,7.0253539848007165,7.428316692375238,0.8894255537166715,4,1,1
25.680122940073147,10.759155160302647,3.9510664331991987,7.077156496217717,1.15308997990228,1,2,0
25.96196758419462,9.42348959927328,7.817915978079601,6.406188591931295,1.9666815368284531,3,2,0
23.994941270724382,7.40895770785509,6.391875796850784,6.834368589682367,0.483202552871526,3,0,0
25.96297372801522,9.453755551747518,5.4460842911306955,7.07857702971915,1.3625642210648676,2,0,0
25.422682722159724,10.391804005402546,6.215082701013377,4.871265905585188,1.4319693870834482,0,2,1
26.645437120676178,8.521088431225872,3.33564715065252,7.458168114788698,1.2146488335861318,3,0,0
24.345538112895355,10.183359919779155,6.612979217221007,6.020278775283193,0.17715667927328815,1,2,1
27.038693028482346,9.984690150827005,4.455942737726893,5.846667596794255,1.353744551655153,3,1,0
29.065477826005157,10.579291499601089,3.9709945712346983,5.31265565288929,0.12818942207235096,4,0,0
25.782479703086285,10.119580368414153,3.716461220673163,5.2061075021321095,1.1922852990997939,0,2,0
26.803423444197882,9.026931059118445,7.669032562484888,5.6445524968877105,1.4791623544434853,2,2,0
27.380287983422225,11.196571501664492,5.056104909460817,6.29097904236951,0.42193978123990084,0,0,1
25.19755905622833,9.84147042697303,8.300591564874749,8.953259137526569,1.683244015085548,4,0,0
26.448184963620832,9.972695460490067,5.196297805421553,6.474120324104796,0.06070761106600853,4,1,1
26.02518480156359,9.066732040926803,3.43896306361058,7.177750106268031,1.6876257273166122,4,2,0
26.195352197097662,9.55671774880849,4.325213340077012,7.400481386506328,0.9206581012855302,4,1,0
24.453980432289068,9.1151972859731,7.853717430010408,7.1310651862158485,0.435175879863289,1,1,1
26.049020348517885,9.827053940076578,5.766152733094999,6.922556539274006,0.267556289987936,2,1,1
26.9959965824909,11.711708480142343,5.177569055264098,5.804706236400755,1.906614335164745,4,0,0
28.902287215590082,8.628098857068643,6.240027338779181,8.450927548279212,0.14533117516231342,4,1,0
27.918541652170415,8.38643860212326,6.752674104251318,8.807196643637885,0.39818683987185133,3,0,1
30.306364915023114,11.471170327493608,7.676098223853691,5.3173413058773145,0.6956446948660919,2,0,0
24.4653048742239,9.790676322848133,8.17274884483939,5.975971409113621,1.240469697922241,0,1,0
27.744641273441356,9.330927261340083,5.460347031316371,6.720189657622994,1.0896021705521968,2,1,0
26.366684011476703,11.039904687396076,4.010928470876943,6.035462205089809,0.25128698482462797,2,2,0
30.379605866435345,9.394384460263137,5.379802258315086,7.505965553455865,0.5794559674764292,2,1,0
24.383403429289697,11.826009713546936,6.3904207598743294,6.271727797593387,0.47750354217204816,4,2,0
24.32055631563845,10.67792587133927,4.554361610684084,9.165056067806603,0.42708570898068277,4,1,0
24.801214709111957,9.512088591854297,4.564273627657435,8.190548594343596,0.8222886729599741,1,1,0
21.752208551380384,12.157308213265503,6.5156818223248285,7.212574030632215,1.4080629051833138,0,1,0
24.94848995663848,9.394285076996661,5.9270214726443236,8.026986263319731,0.4349058644344719,3,1,0
24.481734676892604,10.742095372009308,6.04919549311738,8.105900424357309,0.7333577594059628,2,2,0
26.300787572952416,10.299292580406492,4.8622569979498955,6.436052511941757,0.7818348536823245,0,2,1
26.68351195155432,11.301741289398798,5.654398928691349,6.183782755458036,1.9529130588708203,0,1,1
29.752341678431772,11.561511196726853,4.6136502835975435,7.078143062969647,1.9093327137581377,1,1,0
27.900847676372102,10.032004149065767,7.33529761668718,7.861636124497944,1.6002751655041518,3,2,0
24.846192688675195,9.246582129653817,7.552874002085629,7.139060398653418,0.4833178416383703,2,0,0
24.203170657303286,10.459972142939117,3.2307182066428592,5.423003517809002,0.13607462818333937,3,0,0
26.983838343013012,9.322284630247895,4.6057337097113855,6.1971755560491575,0.6338082754412495,1,0,1
23.359533585958715,12.013387247526623,3.7552061173648816,6.926027136405622,0.5335890988676617,4,2,0
29.662917531708707,10.136535331082737,5.024964098389653,6.92433439567417,1.0118516002927878,0,2,0
28.358880241442574,9.634678448687891,5.874843045314459,8.972542176789808,1.5554558201355861,2,0,0
25.06164869579059,10.184680305864909,3.8255321704522047,5.614012057601002,1.716645877757716,4,0,0
22.573730941818244,8.652873710470303,4.6172102803120305,7.5055892418358745,1.689728170821017,1,1,0
28.707744748330825,9.028385961489349,4.494063941877752,8.48911310832829,0.7193511224461355,3,2,0
25.770920309494763,11.200413907944425,6.310900994098416,9.271449745422796,1.3744686869213658,0,2,1
28.47563262394692,9.343105721028603,6.104016505554376,6.595602576816039,0.6256683950484401,2,0,0
22.811144682411268,8.95308901731806,4.91739366999412,7.4914294527202,0.12181108647036543,4,0,0
24.801249954092455,10.536652752527287,6.265231308209097,7.569760357198647,1.4031305312058846,4,2,0
26.010487399436368,11.185704154662997,5.179979873119102,7.195481731553291,0.01965510513957569,0,1,1
26.093961187529484,10.718953310665066,5.59251733451092,6.901154798760694,0.8183651749169771,3,0,1
25.099869057041513,10.996047685805816,8.510178135447806,7.4359753895000456,0.6587585386041515,1,2,1
27.245699864695,9.243204911430539,8.010691577685522,4.467753914780315,1.3867550770377048,3,2,0
23.86475914123481,8.578189333258155,4.050628144608604,7.682069490062632,1.5324909455207578,3,1,0
25.71524102995741,11.501333651955488,7.244598626818762,7.126177903661967,0.6081892719425677,3,1,1
26.2405912634238,9.677320161157864,7.217094831737388,6.777525103221735,1.623254028889707,0,0,1
27.0288776681175,9.749166983544953,4.277605066871073,9.046862195719559,0.5878335210098675,0,0,1
27.42322975617778,11.328194141849059,7.228166465632291,6.325065981209447,0.8926527199731225,1,0,1
23.750715816324263,10.55623000940066,8.30689787761883,6.596924010934969,1.4540370540282679,3,2,0
22.931771658528756,10.455887772081608,4.316182790633379,8.991553302204734,1.3858404584495772,0,0,0
28.55535364379702,12.165002344901083,4.623745768478605,6.167938695150143,1.9747369446244,1,2,0
26.66462802395918,9.356481769619856,7.5264922002652535,6.449884717063461,0.45032204843186374,1,0,1
24.503026926886893,10.927840128081238,6.4072429662384724,6.85297457656915,1.3246358270791647,3,1,0
29.102303951045045,10.057013124897084,6.827214412859285,7.840734482129549,1.2193638165515548,2,1,0
26.231349268585717,10.268592278863258,6.510883824600745,7.207802507353313,1.8301969089800598,3,2,0
28.358594368127655,11.528468426412532,6.586043881392216,5.707374652847737,0.3127242832897501,2,1,0
26.13503696282022,10.507835756289623,4.010291807533376,6.46783143687281,1.503596327173866,1,2,0
30.121495849763974,10.538296079049633,7.570976559932173,6.392645566787788,1.1365372325375367,0,2,0
29.510681684886407,11.072507337309801,7.75438498864166,6.9227789547769545,0.5493317395758108,4,1,0
25.502071703041853,9.635047270457115,5.655913883897958,7.425843658629829,0.9488698282943482,1,2,1
27.94314190190871,9.160790332660994,5.934784575279206,7.418205755887972,0.6675531941395956,0,1,1
27.290751899170296,8.955190805978967,3.7033387461664167,5.223988245951598,1.1586268055769218,1,0,0
28.737263115064696,8.033643410623998,6.771382134026752,8.063940987560857,1.7780012216293317,3,0,0
24.07015307883979,12.056207129940322,6.858086162571216,7.252568845996623,1.138609968824404,2,1,0
27.372102919996877,8.896791634278317,5.906713474501034,8.384532047593906,1.263444836653168,1,1,1
28.116848973699177,9.778746376414228,7.6865300398057546,7.444198327290672,1.037495694229419,0,1,0
22.482521027153773,9.723186700111079,5.498884153530089,8.101322957735762,0.10233101289095181,3,1,0
23.63348297466845,10.307406697809101,6.8469088888404,7.466545311450127,0.4657171137521885,4,0,0
21.9215356444798,10.815737212539297,4.470503491961827,8.346225756202749,0.9840034588641655,3,2,0
25.461186331110884,10.860473488359744,5.964671773688643,7.5222506360177785,0.6204705674894095,2,2,1
27.435084511591924,9.416922561431061,5.738468613145746,6.902084753557096,0.36352719552238844,3,0,1
29.004714104192058,9.832878286213589,6.337961883061412,9.272434720446881,1.0082656838368766,4,2,0
26.14818956083955,10.2825799504883,5.445709606749962,7.889037122279892,0.6456195868957006,0,0,1
29.257231091142582,9.751308873816454,5.802791106492498,7.573744421004413,0.5162152863468294,1,2,1
23.239797083570217,11.607345576019993,7.23907075716226,5.723695583461664,0.9279708348807616,2,1,0
22.59323512128969,10.49097495163825,5.344853644142674,5.711692382536462,0.2665685161643463,4,1,0
25.88890460220676,10.734877786049818,3.590134348891981,7.292715482141853,1.8554914661508146,2,1,0
26.768130897878613,10.662881268667412,8.62437585630813,7.1455211977682405,1.735404195838478,3,0,0
25.934610503811815,11.173473857485325,8.07218111803573,6.385877434991684,1.4152411714810706,2,0,0
21.865115799920247,10.181021558703707,4.0616059573415715,7.14098269961206,0.21242765517691242,4,2,0
25.821759920974422,8.703168052044154,7.034561707867791,8.588626928043595,1.551754508939386,1,2,1
23.391060998990294,10.399687951752641,5.245537844172985,7.695402474550299,1.615914656218038,1,2,0
27.339345097660075,9.34864310620817,6.39523082299659,5.858991490247262,1.5355292354286754,2,0,0
26.733196492193695,9.471383318250243,6.4413361935202404,6.888491172857056,0.22793177423848232,0,2,1
24.12024042734529,10.586364018755093,5.648388299525517,6.195033519147439,1.2878159141355294,2,1,0
24.972266165326612,11.238283071433635,4.824351501620406,6.612300083591439,1.668649591498797,3,2,0
23.881572956222097,10.021271576736062,4.964188421525611,6.586384334370357,1.1547068024393354,1,1,0
25.874641805453656,10.308833012598964,4.6257121267781365,6.522354417395995,1.292814750456178,1,0,0
27.910284641002477,11.702214944635237,4.752266687654333,5.744864628026605,0.9167269588526124,1,1,1
24.028547907328914,10.240753179488568,5.899232564925967,6.87234531848181,1.0574146397681052,0,1,0
27.00809303103569,12.601683114180394,4.926360016333872,6.43939236315269,0.06875371670345043,0,1,1
24.93948476325512,10.565509645631543,7.02307809856893,4.070551309997732,1.2779260439465692,4,0,0
24.414254335475313,8.239237240844183,8.23086923300389,9.052972024501663,0.16289442578231839,2,0,0
25.785939280090883,10.753341621104532,5.129920137944936,8.088769654216673,0.8700291886804468,2,0,1
23.92951535516125,10.381158384882777,6.359106750803066,6.623699275075004,0.5853101953348157,3,0,0
24.892701389305635,11.289752754082745,6.7495276654544005,7.018819049740598,1.0908559004234262,1,2,0
23.6042442148223,10.673181351269958,6.708003406378912,5.828345652682438,0.26683267104641417,0,0,1
29.929450265832777,9.861544016016227,6.113932901874131,8.695722877810866,1.3832868039466364,3,1,0
26.07052710394346,8.775701763710634,7.114023627539583,8.897288694773112,1.5900230738569407,3,0,0
24.60054898401483,9.790976742713974,6.7233734290209854,7.156693728246525,0.326708899486313,0,2,1
26.427959821468445,9.1494795457907,4.143506366509053,8.023530644185344,0.20862617470376432,2,2,0
25.775343900618342,9.419476550195277,7.303734096583909,7.175286778933923,0.2910309655747183,1,2,1
25.558060800933553,10.588578404420609,7.330936255900113,5.663274561124069,1.7542551237970034,2,1,0
27.22833340008685,11.669904504351406,4.855070843732127,6.588176631036343,1.0563785235127123,3,0,0
27.51501542009461,10.39467152982298,6.056906753171403,7.131927966771957,0.9345219920150052,1,0,1
24.938997704778945,8.804116937964816,7.024993489216604,6.545452281256556,0.21342363820470855,4,0,0
24.84836351871064,10.44460266822014,5.686029270630957,6.781346722564964,1.2991120135139236,3,1,0
25.44989660569671,11.196631486645652,7.609467071649018,6.908600442490886,1.7359991837901798,2,1,0
21.39615767052883,9.390217095680617,9.54580874192904,6.919121502134539,1.656371738646906,2,2,0
22.969617875602896,9.865982833327083,4.821020951047526,7.052258490497483,1.2521094179616026,2,2,0
28.73374853488905,10.014688194729198,3.928433095269338,5.939394933603399,0.15055743330334725,0,0,0
29.28993542700257,9.21510168691776,6.455727893407314,6.282983850872064,0.22479405435202593,3,1,0
25.501927920887244,10.648280433843858,7.082343757689215,5.715415734300031,0.09861797421964935,1,1,1
27.153113926111534,9.879051851392218,5.653700439232846,7.9778155496862,0.5149584329849386,2,0,1
26.622500309087073,10.419532443907027,8.179890994981552,4.894353058159675,0.2713229343207555,2,0,1
32.15776161691048,9.1125078221979,3.992091300415127,8.153590343316925,0.5200960805048678,0,2,0
28.23914982286915,9.56254169967659,7.039377934547417,8.386349397262844,0.7701161114379234,1,2,1
25.744164817038467,10.722381357827771,5.09120876886166,6.6978194130173785,1.8859655681422713,3,2,0
24.088919118799147,9.627166847908233,8.579066859310945,4.396862912172701,1.2207521195633841,4,0,0
22.787107359484857,11.726963851233405,8.988773029752178,6.63868943803271,1.6699475713659246,0,0,0
26.406927271734446,9.600363814385398,4.850015118324978,6.93581583871118,1.4207030014246644,3,2,0
24.487298509431394,10.224684725751885,5.17566429613713,5.989401780071087,0.2250062610532635,4,2,0
23.15549258080465,10.93259083187309,7.2893818304697025,6.484781606191757,1.4718408127478977,2,1,0
24.706854231514946,8.581634267066969,5.4193040253157285,8.530195198863352,0.5501977631182489,2,1,0
23.83690399277121,8.239191188019223,5.931883173101642,7.6649271623017405,1.2782156939894127,1,2,0
29.374283270145128,8.474343685429906,6.038082630813615,6.0754358856219,0.681923947285977,4,2,0
27.7632795138989,11.262584103427182,3.1204902657035154,5.402400830404568,1.9953445265293184,2,1,0
25.984054717366764,9.448141854107554,5.9792433808586445,6.672982682390229,0.5271029589935556,2,2,1
28.959888277780053,12.558199285668252,4.965408338903739,6.786543220649562,0.5582609415485393,1,1,0
26.154736615295235,9.435752401342612,5.260315766400342,7.496199187363317,1.8613445111247966,3,1,0
24.277431597343472,10.184551303197036,8.16544800520322,6.464683287432341,0.04928880927264534,2,1,0
29.046248154539313,11.542109952567875,4.115239658581116,7.511499575361862,1.3933779757463938,0,0,0
27.077820087369318,12.006092888159124,7.2198077801219664,8.93515404006023,1.4506527814717562,0,0,1
23.925507691347086,12.061503576636397,5.581555604502287,7.815501022444263,1.6727571548207987,3,2,0
25.619322643832785,11.208366230593143,5.5803597472562485,6.951911492669227,1.9488786212769507,4,1,0
24.248763493230484,11.024062525811463,7.185557844077567,6.8168495289467055,1.9512038383133048,1,0,0
23.234400538071327,10.592526949201183,6.5100769418533355,6.6433268658201285,0.1305535151329278,0,2,1
27.85235509506328,10.778361076166638,6.855919495829296,8.180640912452144,1.643678645505805,0,2,1
29.81883328094026,9.448814283671467,7.452276990799292,6.372686554048697,1.2926198673147626,3,2,0
23.202864852361717,9.181801116577693,5.503037425225016,7.045222708999982,1.2946842687461824,4,2,0
27.12593847338114,9.996625542589047,5.081644898238375,7.0511979018810855,0.2566998532293896,4,2,1
24.698714861756347,9.829815377475072,4.372274210163303,6.498215807188468,1.3003743328913067,3,1,0
25.02574923247061,9.546771950672724,4.761884205031567,5.627534452115899,1.9649651612024956,0,2,0
24.81521215152226,10.696387447456715,10.423641637963087,7.322974503617668,1.823637139078894,1,1,0
24.272018460640368,10.955305208570511,7.86701937110518,6.938996028144617,0.878261321609701,0,0,1
26.097043255889655,10.088406886291848,3.9733884506879678,7.500240469436569,0.07989594657218868,4,2,0
24.338099767177923,11.477530081055262,4.016313064884645,6.466399693560833,0.7245869800004097,0,0,0
26.540913651559677,8.858310885866494,6.722799092577738,8.220821298813048,1.6527806232011104,1,1,1
25.899523781101728,9.806340540720281,6.820897196066951,6.123226218788155,1.402998202930332,2,1,0
25.52210390626718,9.283177679397195,6.8233257529760465,8.712040284017892,0.9186873111879128,0,0,1
24.184872675916804,8.13346338292694,5.617566309669453,5.252363490171739,0.11020307031766219,3,2,0
24.846457338863335,9.9173193141573,5.811818609995649,7.434770064556891,0.8537894556466052,2,2,0
27.51078245165151,9.878252491616717,6.4918192862390365,7.475430682526623,0.938049879435767,3,0,1
27.001834375248762,11.51344974324213,6.128839509439995,6.204442932059118,1.857111065788272,3,0,0
24.044889510402896,10.630811684554777,2.671049440878697,7.424393937861012,1.282172207164319,3,0,0
26.19866461085845,8.975813175670796,5.6553005541372094,8.279518669760158,0.6233058333092978,0,2,1
27.502774246743577,11.854092566334188,4.72289034860953,4.783181160645936,1.0506365289014428,4,2,0
22.66118943775726,11.221033695525353,6.262817128362768,7.5027448074908145,0.13211061564432014,2,2,0
27.08672038475987,10.582097703468616,10.477888503905115,4.5067291796699225,1.9451364712994736,1,0,1
24.674752482108307,9.773515901150168,6.551222498211457,6.034335196476792,0.720119803861452,4,2,0
27.14119733718632,9.04056076327652,5.529705470741403,8.629166364900945,0.9557347098262716,0,1,1
24.473481686914965,9.627793223928947,7.382702252965879,6.418217966607946,0.7105679484738452,3,0,0
22.39023579867096,11.088748619704186,6.724031830813819,5.826120035591027,1.3650234602324003,1,2,0
22.744915124233675,11.88458630593461,6.630141735677762,6.802062271015318,1.324464316659186,2,0,0
26.096169893322763,11.543243528272189,6.910275889823507,9.067906338163553,1.4306446210582713,4,1,0
26.519445003442964,9.511150578213726,9.084815347244312,5.168317752793974,0.5362864592238417,4,1,1
24.191366749791182,8.880382566710988,4.303667347011126,5.948690088360656,0.631336962328132,1,0,0
27.27718491755475,10.140886246911204,6.710448115217182,8.497431683179627,0.2505024621924159,0,0,1
22.67695987546208,8.231560634437148,4.610428305027693,8.857702343537733,1.3110199436922252,2,1,0
25.867840402705365,10.323167714184782,6.833268969513372,6.896568775709716,0.0795942546713051,1,0,1
23.577967600475088,9.85239741370133,4.621970232770859,5.760947297473358,1.1953646710469181,3,1,0
24.69632778439568,9.533963498131758,5.373949779592373,9.09584350180916,1.7393917697032677,2,1,0
26.094797342632827,8.405296932733204,5.5573651286431405,8.594442391749197,1.781664296579267,4,2,0
24.279173269432096,10.513600106569717,7.463725079017063,7.678946987762233,0.8980755207399234,1,0,1
25.23088891154035,9.467299160338088,7.37768166591362,6.18759765106258,0.9186073764261475,4,0,1
28.01258561842888,8.830083164289713,4.131423935330423,6.950970659161963,0.15393836601603472,4,2,0
24.846216260953703,7.127737786718351,6.082401166499773,6.839639918955169,1.3415300508860715,4,1,0
27.671384224130282,9.972485094949363,4.935630217876241,7.330851304615578,1.642518840745691,0,0,0
23.740586290684764,11.772251596669744,4.112242633986998,8.451001438131335,0.4893101092094261,4,2,0
27.059608355830566,11.66125921454787,5.674474424363444,7.879417041137403,0.8426017632667293,3,2,1
28.8831372413158,9.542903743413728,5.537275817316271,5.922623923015242,1.6776786735305407,3,0,0
21.05671099974542,9.397787939638219,9.640074729518282,8.376496450019538,1.754240935324576,2,2,0
24.406209489059048,10.468774256075024,6.649439738041044,7.313132140013155,0.4863599605284519,4,1,0
27.15414425436108,9.001614560811708,3.933573748868644,7.687065795858916,1.1011412690827285,4,2,0
25.593909227914015,10.301791899819467,5.152838993743586,8.466540859278602,0.3849863012716541,1,1,1
26.742291746742616,10.76608027838469,7.532074943144098,5.888419750486449,0.2037575282791131,0,1,1
24.792029626568358,11.226933223884307,9.132664159304888,6.964174421293537,1.822241002783915,2,0,0
26.1731795749458,9.899845923520047,3.6210250316430628,6.468545448640785,1.6410150084642183,4,2,0
25.68864552921584,9.796326249823034,3.1801134222914325,5.432140574634544,1.5200698036063478,1,1,0
28.335564123319614,9.122017413243439,8.806447763057673,7.34670997760492,0.09753263762628084,0,1,1
26.508841686602427,9.17311964596014,6.5844212660563555,9.511556551584423,1.687457585420515,2,2,0
26.675205324150404,9.773521108098473,4.69756090218545,5.159922255494247,0.8760881518107675,2,1,0
25.176246067755066,10.367365506816178,6.801943629183653,6.967719388950529,0.6847902465917193,4,2,1
25.024787551855013,10.913584626233249,2.0463783914746836,7.640542935074773,1.092952722050753,2,0,0
25.134883624360757,9.196821049319656,6.005063259895741,7.123078201656181,0.18270648544711166,1,1,1
26.788904284756594,11.492688568959522,6.491731759264628,6.886871947484259,1.5132930987047977,2,1,0
25.158031038359475,9.728876398957432,7.386405209306744,5.700783636554176,1.1648701537765918,3,2,0
26.579549713792826,9.978632705651563,4.479156071561194,7.2327867429401635,0.37318019374633504,1,2,1
30.15080159729088,9.252788320852176,6.128530742105038,6.243236022984074,0.3764643995380912,0,2,1
27.742249406863383,7.575759739727058,4.611863060910619,4.810078295021446,0.36849730314534845,0,2,1
25.347952935664317,10.88404539636105,6.383075633511476,8.19459222051373,0.11400477510386797,4,1,1
28.40242784432789,10.736843897092433,4.656980516455464,7.958385819842042,1.1755968987433696,4,0,0
25.183849253956897,9.718672442881786,5.387848741259669,7.05166097685108,1.6806963551770162,3,0,0
21.923750929644292,10.066990717224872,4.506276907814657,7.229074688205703,0.0349964279747772,0,0,0
23.98382737816519,10.5159392177041,6.976704362735486,8.074318012715562,0.0980092899425471,0,0,1
22.25841615794829,8.437454143113458,7.287676674984998,7.224339656778082,1.1455405533738916,0,2,0
25.296973031917382,9.470947322653705,5.64806914506388,7.904017554761315,1.6389913707721047,0,1,1
26.036836758379103,10.794264679621827,6.0573569924400426,6.7025177991261495,0.6534777811372672,2,1,1
29.352874624550566,8.745710576830751,3.8271128780496837,8.311983738573947,0.6992287976154443,1,1,0
26.653854747528325,10.29355793216663,5.5504850279898195,7.320785725932684,1.1926929949935519,1,2,1
25.56179894238227,8.643418195376595,5.924693074437383,7.194051943605874,0.548425778248294,3,1,1
27.658811162366977,10.466429982433526,9.931189636544962,5.729938911287968,0.05321673215536826,2,2,1
21.57772938198423,9.964358517702516,4.332049461338754,7.286955854301708,1.4704570362031921,0,1,0
26.47122911621713,8.38486818409449,8.196265858128656,6.168045082505548,1.2512998258829062,0,0,1
27.541730387773935,11.164739354457172,7.495288160198712,6.3617172734715055,1.1615119981113182,4,2,0
23.04282750844032,9.26540842320195,6.420954606735204,6.184624371683879,1.4833682579836462,4,1,0
28.287508086413858,9.18974756298562,8.6379307262927,5.933765068100775,1.350461675124075,3,0,0
26.67699281498883,10.200569197230942,6.558158208910294,9.124771403016961,0.4117639763566423,0,0,1
25.169424172198397,11.148637349428714,6.583738793501893,8.331339061988404,0.7049620938867023,3,0,1
27.26556373221257,8.984178181021603,5.920319020473682,8.920367502144261,0.25222028335725,2,2,1
30.54138571560879,10.061679849847971,7.835353323627942,5.777104980444436,0.25971402683576206,1,2,1
26.36373251011699,10.428816500330573,7.644703850716326,7.071253749910892,1.3523914927130785,0,1,1
26.496441172600672,10.693105607263144,5.061484068755681,5.706492374795904,1.7172002139649964,2,0,0
25.081278200919513,10.176441555277226,4.021129208101849,6.304305122802936,1.925465167722278,0,1,0
24.300311261070416,9.632972160916678,5.6955290439065145,6.081873016583425,1.2566942350988888,4,1,0
27.66067163308849,9.17240977935128,4.7999421534035305,8.23958400644156,0.36820264672191394,3,0,0
24.287832348182267,10.086143883046375,5.904713138076968,6.60377032189824,0.2113006908978614,4,1,0
26.143132474438787,8.927860988014393,7.856157202026209,8.068379333694017,1.6257019430735156,1,2,1
